heart_rate,timestamp,date
46,02:20,2025-01-03
46,02:22,2025-01-03
45,02:24,2025-01-03
45,02:26,2025-01-03
44,02:28,2025-01-03
46,02:30,2025-01-03
44,02:32,2025-01-03
44,02:34,2025-01-03
43,02:36,2025-01-03
46,02:38,2025-01-03
46,02:40,2025-01-03
45,02:42,2025-01-03
47,02:44,2025-01-03
45,02:46,2025-01-03
46,02:48,2025-01-03
49,02:50,2025-01-03
46,02:52,2025-01-03
47,02:54,2025-01-03
46,02:56,2025-01-03
47,02:58,2025-01-03
46,03:00,2025-01-03
46,03:02,2025-01-03
46,03:04,2025-01-03
47,03:06,2025-01-03
47,03:08,2025-01-03
46,03:10,2025-01-03
47,03:12,2025-01-03
47,03:14,2025-01-03
48,03:16,2025-01-03
47,03:18,2025-01-03
47,03:20,2025-01-03
49,03:22,2025-01-03
60,03:24,2025-01-03
47,03:26,2025-01-03
47,03:28,2025-01-03
48,03:30,2025-01-03
46,03:32,2025-01-03
47,03:34,2025-01-03
47,03:36,2025-01-03
45,03:38,2025-01-03
47,03:40,2025-01-03
45,03:42,2025-01-03
49,03:44,2025-01-03
47,03:46,2025-01-03
43,03:48,2025-01-03
43,03:50,2025-01-03
43,03:52,2025-01-03
45,03:54,2025-01-03
45,03:56,2025-01-03
43,03:58,2025-01-03
43,04:00,2025-01-03
44,04:02,2025-01-03
45,04:04,2025-01-03
44,04:06,2025-01-03
49,04:08,2025-01-03
43,04:10,2025-01-03
47,04:12,2025-01-03
44,04:14,2025-01-03
47,04:16,2025-01-03
45,04:18,2025-01-03
43,04:20,2025-01-03
47,04:22,2025-01-03
44,04:24,2025-01-03
42,04:26,2025-01-03
43,04:28,2025-01-03
50,04:30,2025-01-03
46,04:32,2025-01-03
46,04:34,2025-01-03
44,04:36,2025-01-03
45,04:38,2025-01-03
43,04:40,2025-01-03
44,04:42,2025-01-03
44,04:44,2025-01-03
43,04:46,2025-01-03
44,04:48,2025-01-03
46,04:50,2025-01-03
48,04:52,2025-01-03
44,04:54,2025-01-03
47,04:56,2025-01-03
47,04:58,2025-01-03
45,05:00,2025-01-03
44,05:02,2025-01-03
45,05:04,2025-01-03
47,05:06,2025-01-03
46,05:08,2025-01-03
47,05:10,2025-01-03
47,05:12,2025-01-03
46,05:14,2025-01-03
49,05:16,2025-01-03
45,05:18,2025-01-03
45,05:20,2025-01-03
46,05:22,2025-01-03
45,05:24,2025-01-03
46,05:26,2025-01-03
46,05:28,2025-01-03
45,05:30,2025-01-03
47,05:32,2025-01-03
47,05:34,2025-01-03
47,05:36,2025-01-03
47,05:38,2025-01-03
47,05:40,2025-01-03
55,05:42,2025-01-03
47,05:44,2025-01-03
51,05:46,2025-01-03
50,05:48,2025-01-03
53,05:50,2025-01-03
55,05:52,2025-01-03
48,05:54,2025-01-03
46,05:56,2025-01-03
45,05:58,2025-01-03
44,06:00,2025-01-03
48,06:02,2025-01-03
45,06:04,2025-01-03
47,06:06,2025-01-03
47,06:08,2025-01-03
48,06:10,2025-01-03
48,06:12,2025-01-03
45,06:14,2025-01-03
47,06:16,2025-01-03
55,06:18,2025-01-03
46,06:20,2025-01-03
53,06:22,2025-01-03
45,06:24,2025-01-03
45,06:26,2025-01-03
45,06:28,2025-01-03
52,06:30,2025-01-03
47,06:32,2025-01-03
47,06:34,2025-01-03
46,06:36,2025-01-03
51,22:18,2025-01-04
49,22:20,2025-01-04
49,22:22,2025-01-04
49,22:24,2025-01-04
48,22:26,2025-01-04
50,22:28,2025-01-04
50,22:30,2025-01-04
50,22:32,2025-01-04
49,22:34,2025-01-04
48,22:36,2025-01-04
50,22:38,2025-01-04
52,22:40,2025-01-04
52,22:42,2025-01-04
52,22:44,2025-01-04
51,22:46,2025-01-04
52,22:48,2025-01-04
51,22:50,2025-01-04
52,22:52,2025-01-04
53,22:54,2025-01-04
52,22:56,2025-01-04
59,22:58,2025-01-04
56,23:00,2025-01-04
53,23:02,2025-01-04
56,23:04,2025-01-04
50,23:06,2025-01-04
51,23:08,2025-01-04
51,23:10,2025-01-04
51,23:12,2025-01-04
51,23:14,2025-01-04
51,23:16,2025-01-04
51,23:18,2025-01-04
52,23:20,2025-01-04
51,23:22,2025-01-04
52,23:24,2025-01-04
51,23:26,2025-01-04
51,23:28,2025-01-04
52,23:30,2025-01-04
53,23:32,2025-01-04
54,23:34,2025-01-04
49,23:36,2025-01-04
49,23:38,2025-01-04
51,23:40,2025-01-04
48,23:42,2025-01-04
49,23:44,2025-01-04
50,23:46,2025-01-04
56,23:48,2025-01-04
48,23:50,2025-01-04
51,23:52,2025-01-04
50,23:54,2025-01-04
58,23:56,2025-01-04
50,23:58,2025-01-04
52,00:00,2025-01-04
52,00:02,2025-01-04
54,00:04,2025-01-04
53,00:06,2025-01-04
54,00:08,2025-01-04
57,00:10,2025-01-04
53,00:12,2025-01-04
48,00:14,2025-01-04
48,00:16,2025-01-04
47,00:18,2025-01-04
47,00:20,2025-01-04
48,00:22,2025-01-04
55,00:24,2025-01-04
47,00:26,2025-01-04
47,00:28,2025-01-04
48,00:30,2025-01-04
48,00:32,2025-01-04
48,00:34,2025-01-04
48,00:36,2025-01-04
47,00:38,2025-01-04
48,00:40,2025-01-04
49,00:42,2025-01-04
48,00:44,2025-01-04
48,00:46,2025-01-04
48,00:48,2025-01-04
67,00:50,2025-01-04
50,00:52,2025-01-04
48,00:54,2025-01-04
48,00:56,2025-01-04
48,00:58,2025-01-04
48,01:00,2025-01-04
49,01:02,2025-01-04
49,01:04,2025-01-04
49,01:06,2025-01-04
49,01:08,2025-01-04
49,01:10,2025-01-04
49,01:12,2025-01-04
48,01:14,2025-01-04
54,01:16,2025-01-04
46,01:18,2025-01-04
59,01:20,2025-01-04
46,01:22,2025-01-04
46,01:24,2025-01-04
47,01:26,2025-01-04
48,01:28,2025-01-04
48,01:30,2025-01-04
47,01:32,2025-01-04
49,01:34,2025-01-04
49,01:36,2025-01-04
53,01:38,2025-01-04
44,01:40,2025-01-04
44,01:42,2025-01-04
47,01:44,2025-01-04
47,01:46,2025-01-04
47,01:48,2025-01-04
49,01:50,2025-01-04
47,01:52,2025-01-04
49,01:54,2025-01-04
49,01:56,2025-01-04
48,01:58,2025-01-04
48,02:00,2025-01-04
50,02:02,2025-01-04
47,02:04,2025-01-04
48,02:06,2025-01-04
46,02:08,2025-01-04
46,02:10,2025-01-04
44,02:12,2025-01-04
45,02:14,2025-01-04
46,02:16,2025-01-04
47,02:18,2025-01-04
47,02:20,2025-01-04
47,02:22,2025-01-04
46,02:24,2025-01-04
46,02:26,2025-01-04
47,02:28,2025-01-04
48,02:30,2025-01-04
47,02:32,2025-01-04
46,02:34,2025-01-04
47,02:36,2025-01-04
47,02:38,2025-01-04
48,02:40,2025-01-04
47,02:42,2025-01-04
50,02:44,2025-01-04
66,02:46,2025-01-04
45,02:48,2025-01-04
49,02:50,2025-01-04
45,02:52,2025-01-04
43,02:54,2025-01-04
44,02:56,2025-01-04
45,02:58,2025-01-04
45,03:00,2025-01-04
45,03:02,2025-01-04
45,03:04,2025-01-04
48,03:06,2025-01-04
48,03:08,2025-01-04
43,03:10,2025-01-04
43,03:12,2025-01-04
43,03:14,2025-01-04
43,03:16,2025-01-04
44,03:18,2025-01-04
43,03:20,2025-01-04
45,03:22,2025-01-04
53,03:24,2025-01-04
46,03:26,2025-01-04
44,03:28,2025-01-04
47,03:30,2025-01-04
46,03:32,2025-01-04
47,03:34,2025-01-04
45,03:36,2025-01-04
47,03:38,2025-01-04
47,03:40,2025-01-04
47,03:42,2025-01-04
55,03:44,2025-01-04
43,03:46,2025-01-04
44,03:48,2025-01-04
45,03:50,2025-01-04
44,03:52,2025-01-04
45,03:54,2025-01-04
45,03:56,2025-01-04
46,03:58,2025-01-04
44,04:00,2025-01-04
45,04:02,2025-01-04
45,04:04,2025-01-04
47,04:06,2025-01-04
47,04:08,2025-01-04
45,04:10,2025-01-04
46,04:12,2025-01-04
47,04:14,2025-01-04
46,04:16,2025-01-04
46,04:18,2025-01-04
50,04:20,2025-01-04
54,04:22,2025-01-04
46,04:24,2025-01-04
46,04:26,2025-01-04
47,04:28,2025-01-04
45,04:30,2025-01-04
47,04:32,2025-01-04
60,04:34,2025-01-04
46,04:36,2025-01-04
43,04:38,2025-01-04
50,04:40,2025-01-04
42,04:42,2025-01-04
48,04:44,2025-01-04
44,04:46,2025-01-04
45,04:48,2025-01-04
44,04:50,2025-01-04
45,04:52,2025-01-04
53,04:54,2025-01-04
47,04:56,2025-01-04
47,04:58,2025-01-04
44,05:00,2025-01-04
49,05:02,2025-01-04
43,05:04,2025-01-04
46,05:06,2025-01-04
46,05:08,2025-01-04
54,05:10,2025-01-04
54,05:12,2025-01-04
50,05:14,2025-01-04
50,05:16,2025-01-04
49,05:18,2025-01-04
48,05:20,2025-01-04
48,05:22,2025-01-04
48,05:24,2025-01-04
48,05:26,2025-01-04
48,05:28,2025-01-04
48,05:30,2025-01-04
47,05:32,2025-01-04
47,05:34,2025-01-04
49,05:36,2025-01-04
50,05:38,2025-01-04
48,05:40,2025-01-04
48,05:42,2025-01-04
48,05:44,2025-01-04
50,05:46,2025-01-04
52,05:48,2025-01-04
49,05:50,2025-01-04
47,05:52,2025-01-04
49,05:54,2025-01-04
48,05:56,2025-01-04
49,05:58,2025-01-04
54,06:00,2025-01-04
46,06:02,2025-01-04
47,06:04,2025-01-04
46,06:06,2025-01-04
46,06:08,2025-01-04
47,06:10,2025-01-04
47,06:12,2025-01-04
50,01:46,2025-01-05
49,01:48,2025-01-05
50,01:50,2025-01-05
49,01:52,2025-01-05
47,01:54,2025-01-05
48,01:56,2025-01-05
48,01:58,2025-01-05
48,02:00,2025-01-05
49,02:02,2025-01-05
49,02:04,2025-01-05
49,02:06,2025-01-05
49,02:08,2025-01-05
49,02:10,2025-01-05
49,02:12,2025-01-05
49,02:14,2025-01-05
56,02:16,2025-01-05
54,02:18,2025-01-05
55,02:20,2025-01-05
51,02:22,2025-01-05
50,02:24,2025-01-05
50,02:26,2025-01-05
50,02:28,2025-01-05
50,02:30,2025-01-05
50,02:32,2025-01-05
49,02:34,2025-01-05
51,02:36,2025-01-05
50,02:38,2025-01-05
50,02:40,2025-01-05
50,02:42,2025-01-05
53,02:44,2025-01-05
60,02:46,2025-01-05
47,02:48,2025-01-05
47,02:50,2025-01-05
49,02:52,2025-01-05
56,02:54,2025-01-05
49,02:56,2025-01-05
50,02:58,2025-01-05
49,03:00,2025-01-05
48,03:02,2025-01-05
50,03:04,2025-01-05
52,03:06,2025-01-05
49,03:08,2025-01-05
61,03:10,2025-01-05
49,03:12,2025-01-05
50,03:14,2025-01-05
50,03:16,2025-01-05
50,03:18,2025-01-05
50,03:20,2025-01-05
51,03:22,2025-01-05
49,03:24,2025-01-05
51,03:26,2025-01-05
50,03:28,2025-01-05
51,03:30,2025-01-05
51,03:32,2025-01-05
54,03:34,2025-01-05
59,03:36,2025-01-05
52,03:38,2025-01-05
47,03:40,2025-01-05
48,03:42,2025-01-05
48,03:44,2025-01-05
48,03:46,2025-01-05
48,03:48,2025-01-05
54,03:50,2025-01-05
48,03:52,2025-01-05
50,03:54,2025-01-05
49,03:56,2025-01-05
48,03:58,2025-01-05
48,04:00,2025-01-05
48,04:02,2025-01-05
47,04:04,2025-01-05
48,04:06,2025-01-05
49,04:08,2025-01-05
48,04:10,2025-01-05
48,04:12,2025-01-05
49,04:14,2025-01-05
53,04:16,2025-01-05
54,04:18,2025-01-05
54,04:20,2025-01-05
54,04:22,2025-01-05
54,04:24,2025-01-05
54,04:26,2025-01-05
54,04:28,2025-01-05
54,04:30,2025-01-05
54,04:32,2025-01-05
54,04:34,2025-01-05
54,04:36,2025-01-05
54,04:38,2025-01-05
54,04:40,2025-01-05
54,04:42,2025-01-05
54,04:44,2025-01-05
54,04:46,2025-01-05
54,04:48,2025-01-05
54,04:50,2025-01-05
54,04:52,2025-01-05
53,04:54,2025-01-05
48,04:56,2025-01-05
46,04:58,2025-01-05
46,05:00,2025-01-05
46,05:02,2025-01-05
48,05:04,2025-01-05
47,05:06,2025-01-05
48,05:08,2025-01-05
47,05:10,2025-01-05
46,05:12,2025-01-05
49,05:14,2025-01-05
46,05:16,2025-01-05
45,05:18,2025-01-05
44,05:20,2025-01-05
46,05:22,2025-01-05
48,05:24,2025-01-05
45,05:26,2025-01-05
45,05:28,2025-01-05
45,05:30,2025-01-05
49,05:32,2025-01-05
44,05:34,2025-01-05
46,05:36,2025-01-05
46,05:38,2025-01-05
46,05:40,2025-01-05
46,05:42,2025-01-05
45,05:44,2025-01-05
46,05:46,2025-01-05
46,05:48,2025-01-05
46,05:50,2025-01-05
54,05:52,2025-01-05
57,05:54,2025-01-05
45,05:56,2025-01-05
50,05:58,2025-01-05
44,06:00,2025-01-05
45,06:02,2025-01-05
47,06:04,2025-01-05
59,06:06,2025-01-05
46,06:08,2025-01-05
49,06:10,2025-01-05
46,06:12,2025-01-05
44,06:14,2025-01-05
52,06:16,2025-01-05
46,06:18,2025-01-05
44,06:20,2025-01-05
46,06:22,2025-01-05
46,06:24,2025-01-05
51,06:26,2025-01-05
46,06:28,2025-01-05
46,06:30,2025-01-05
46,06:32,2025-01-05
53,06:34,2025-01-05
51,06:36,2025-01-05
49,06:38,2025-01-05
45,06:40,2025-01-05
45,06:42,2025-01-05
46,06:44,2025-01-05
45,06:46,2025-01-05
45,06:48,2025-01-05
44,06:50,2025-01-05
45,06:52,2025-01-05
44,06:54,2025-01-05
45,06:56,2025-01-05
45,06:58,2025-01-05
44,07:00,2025-01-05
48,07:02,2025-01-05
46,07:04,2025-01-05
48,07:06,2025-01-05
47,07:08,2025-01-05
46,07:10,2025-01-05
45,07:12,2025-01-05
45,07:14,2025-01-05
45,07:16,2025-01-05
45,07:18,2025-01-05
45,07:20,2025-01-05
45,07:22,2025-01-05
47,07:24,2025-01-05
50,07:26,2025-01-05
49,07:28,2025-01-05
49,07:30,2025-01-05
52,07:32,2025-01-05
53,07:34,2025-01-05
50,07:36,2025-01-05
52,07:38,2025-01-05
47,07:40,2025-01-05
46,07:42,2025-01-05
48,07:44,2025-01-05
50,07:46,2025-01-05
46,07:48,2025-01-05
48,07:50,2025-01-05
48,07:52,2025-01-05
44,07:54,2025-01-05
46,07:56,2025-01-05
56,07:58,2025-01-05
49,08:00,2025-01-05
49,08:02,2025-01-05
53,08:04,2025-01-05
46,08:06,2025-01-05
46,08:08,2025-01-05
47,08:10,2025-01-05
47,08:12,2025-01-05
50,08:14,2025-01-05
58,08:16,2025-01-05
60,08:18,2025-01-05
50,08:20,2025-01-05
52,08:22,2025-01-05
51,23:40,2025-01-06
54,23:42,2025-01-06
53,23:44,2025-01-06
53,23:46,2025-01-06
51,23:48,2025-01-06
54,23:50,2025-01-06
50,23:52,2025-01-06
50,23:54,2025-01-06
51,23:56,2025-01-06
51,23:58,2025-01-06
52,00:00,2025-01-06
52,00:02,2025-01-06
51,00:04,2025-01-06
54,00:06,2025-01-06
51,00:08,2025-01-06
51,00:10,2025-01-06
51,00:12,2025-01-06
52,00:14,2025-01-06
52,00:16,2025-01-06
52,00:18,2025-01-06
52,00:20,2025-01-06
53,00:22,2025-01-06
53,00:24,2025-01-06
53,00:26,2025-01-06
53,00:28,2025-01-06
52,00:30,2025-01-06
51,00:32,2025-01-06
59,00:34,2025-01-06
56,00:36,2025-01-06
53,00:38,2025-01-06
51,00:40,2025-01-06
53,00:42,2025-01-06
52,00:44,2025-01-06
51,00:46,2025-01-06
48,00:48,2025-01-06
48,00:50,2025-01-06
49,00:52,2025-01-06
49,00:54,2025-01-06
49,00:56,2025-01-06
49,00:58,2025-01-06
48,01:00,2025-01-06
47,01:02,2025-01-06
61,01:04,2025-01-06
51,01:06,2025-01-06
48,01:08,2025-01-06
54,01:10,2025-01-06
50,01:12,2025-01-06
54,01:14,2025-01-06
54,01:16,2025-01-06
50,01:18,2025-01-06
51,01:20,2025-01-06
52,01:22,2025-01-06
51,01:24,2025-01-06
50,01:26,2025-01-06
52,01:28,2025-01-06
49,01:30,2025-01-06
49,01:32,2025-01-06
46,01:34,2025-01-06
47,01:36,2025-01-06
48,01:38,2025-01-06
47,01:40,2025-01-06
49,01:42,2025-01-06
48,01:44,2025-01-06
48,01:46,2025-01-06
48,01:48,2025-01-06
48,01:50,2025-01-06
48,01:52,2025-01-06
49,01:54,2025-01-06
49,01:56,2025-01-06
49,01:58,2025-01-06
49,02:00,2025-01-06
49,02:02,2025-01-06
50,02:04,2025-01-06
50,02:06,2025-01-06
49,02:08,2025-01-06
59,02:10,2025-01-06
64,02:12,2025-01-06
57,02:14,2025-01-06
51,02:16,2025-01-06
51,02:18,2025-01-06
52,02:20,2025-01-06
51,02:22,2025-01-06
49,02:24,2025-01-06
50,02:26,2025-01-06
51,02:28,2025-01-06
49,02:30,2025-01-06
50,02:32,2025-01-06
50,02:34,2025-01-06
50,02:36,2025-01-06
50,02:38,2025-01-06
50,02:40,2025-01-06
50,02:42,2025-01-06
49,02:44,2025-01-06
49,02:46,2025-01-06
49,02:48,2025-01-06
51,02:50,2025-01-06
60,02:52,2025-01-06
61,02:54,2025-01-06
44,02:56,2025-01-06
44,02:58,2025-01-06
42,03:00,2025-01-06
43,03:02,2025-01-06
44,03:04,2025-01-06
45,03:06,2025-01-06
57,03:08,2025-01-06
47,03:10,2025-01-06
48,03:12,2025-01-06
51,03:14,2025-01-06
43,03:16,2025-01-06
43,03:18,2025-01-06
44,03:20,2025-01-06
45,03:22,2025-01-06
45,03:24,2025-01-06
44,03:26,2025-01-06
45,03:28,2025-01-06
46,03:30,2025-01-06
50,03:32,2025-01-06
44,03:34,2025-01-06
43,03:36,2025-01-06
44,03:38,2025-01-06
43,03:40,2025-01-06
44,03:42,2025-01-06
45,03:44,2025-01-06
45,03:46,2025-01-06
46,03:48,2025-01-06
46,03:50,2025-01-06
46,03:52,2025-01-06
46,03:54,2025-01-06
45,03:56,2025-01-06
45,03:58,2025-01-06
57,04:00,2025-01-06
64,04:02,2025-01-06
49,04:04,2025-01-06
51,04:06,2025-01-06
47,04:08,2025-01-06
49,04:10,2025-01-06
48,04:12,2025-01-06
48,04:14,2025-01-06
48,04:16,2025-01-06
48,04:18,2025-01-06
47,04:20,2025-01-06
48,04:22,2025-01-06
49,04:24,2025-01-06
49,04:26,2025-01-06
48,04:28,2025-01-06
48,04:30,2025-01-06
48,04:32,2025-01-06
49,04:34,2025-01-06
47,04:36,2025-01-06
47,04:38,2025-01-06
58,04:40,2025-01-06
47,04:42,2025-01-06
49,04:44,2025-01-06
49,04:46,2025-01-06
49,04:48,2025-01-06
51,04:50,2025-01-06
56,04:52,2025-01-06
49,04:54,2025-01-06
44,04:56,2025-01-06
45,04:58,2025-01-06
46,05:00,2025-01-06
46,05:02,2025-01-06
46,05:04,2025-01-06
45,05:06,2025-01-06
51,05:08,2025-01-06
44,05:10,2025-01-06
46,05:12,2025-01-06
48,05:14,2025-01-06
49,05:16,2025-01-06
49,05:18,2025-01-06
49,05:20,2025-01-06
49,05:22,2025-01-06
49,05:24,2025-01-06
49,05:26,2025-01-06
49,05:28,2025-01-06
49,05:30,2025-01-06
50,05:32,2025-01-06
50,05:34,2025-01-06
50,05:36,2025-01-06
57,05:38,2025-01-06
48,05:40,2025-01-06
48,05:42,2025-01-06
47,05:44,2025-01-06
47,05:46,2025-01-06
50,05:48,2025-01-06
46,05:50,2025-01-06
53,05:52,2025-01-06
47,05:54,2025-01-06
48,05:56,2025-01-06
47,05:58,2025-01-06
48,06:00,2025-01-06
51,06:02,2025-01-06
55,06:04,2025-01-06
51,06:06,2025-01-06
48,06:08,2025-01-06
48,06:10,2025-01-06
47,06:12,2025-01-06
45,06:14,2025-01-06
46,06:16,2025-01-06
47,06:18,2025-01-06
46,06:20,2025-01-06
46,06:22,2025-01-06
49,06:24,2025-01-06
46,06:26,2025-01-06
45,06:28,2025-01-06
46,06:30,2025-01-06
48,06:32,2025-01-06
46,06:34,2025-01-06
49,06:36,2025-01-06
46,06:38,2025-01-06
48,06:40,2025-01-06
48,06:42,2025-01-06
49,06:44,2025-01-06
47,06:46,2025-01-06
56,06:48,2025-01-06
49,06:50,2025-01-06
48,06:52,2025-01-06
47,06:54,2025-01-06
48,06:56,2025-01-06
52,06:58,2025-01-06
46,07:00,2025-01-06
50,07:02,2025-01-06
